id,model_name,arch,framework,backend,workload,accuracy,score
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Depth Estimation (SP),"100%
",6041
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Depth Estimation (HP),"99%
",91407
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Depth Estimation (Q),"85%
",149883
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Style Transfer (SP),"100%
",19998
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Style Transfer (HP),"100%
",189416
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Style Transfer (Q),"96%
",239257
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (SP),"100%
",3933
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (HP),"100%
",40582
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (Q),"99%
",68980
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Text Classification (SP),"99%
",4271
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Text Classification (HP),"100%
",6365
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Text Classification (Q),"93%
",6667
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Machine Translation (SP),"100%
",3748
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Machine Translation (HP),"100%
",14363
545692,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Machine Translation (Q),"98%
",14374
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2266
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3427
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2180
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2487
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3077
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",3991
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9963
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19362
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16712
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2766
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",3887
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2652
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5198
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",9335
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",4971
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",8818
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",11482
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",7968
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",25440
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46322
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",36999
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5832
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10573
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6289
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (SP),"100%
",5982
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",10611
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",10496
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",5123
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",8354
545709,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",8382
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",6320
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",10803
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",11250
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",10234
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",17156
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",17229
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",39592
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",103246
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Pose Estimation (Q),"95%
",130642
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",6465
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",12060
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Object Detection (Q),"94%
",12107
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",19158
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",37107
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",33899
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",28698
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",56779
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Depth Estimation (Q),"86%
",57513
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",80197
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",188507
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",224984
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",16219
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",33303
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",30502
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Text Classification (SP),"100%
",5776
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Text Classification (HP),"99%
",10679
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Text Classification (Q),"93%
",10609
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",6723
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",8349
545710,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",7675
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",1310
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",2538
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Classification (Q),"96%
",1772
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",1434
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",2411
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",2794
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",6182
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",14699
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Pose Estimation (Q),"95%
",12579
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",1423
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Object Detection (HP),"97%
",2824
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Object Detection (Q),"94%
",2043
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",3057
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",6004
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",3488
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",5325
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",10957
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",7676
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",17931
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",28568
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",23666
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",3647
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",4568
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",3471
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Text Classification (SP),"100%
",4311
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Text Classification (HP),"100%
",6630
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",6587
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",3596
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Machine Translation (HP),"98%
",6409
545721,MacBook Air (2022),Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",6404
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",8816
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",12581
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",11790
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",18015
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",28906
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",27676
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",71505
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",186460
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (Q),"95%
",213150
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",8053
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",14330
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (Q),"94%
",14130
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",33676
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",55943
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",50655
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",41562
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",74941
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (Q),"86%
",70553
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",152594
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",332870
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",394052
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",26243
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",44311
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",35581
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (SP),"100%
",6114
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (HP),"100%
",9656
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (Q),"93%
",9745
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",7636
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",8751
545501,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",8530
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (SP),"100%
",2319
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (HP),"100%
",19853
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (Q),"97%
",24890
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (SP),"100%
",2529
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (HP),"100%
",26079
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (Q),"99%
",37635
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (SP),"100%
",9869
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (HP),"100%
",182802
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (Q),"95%
",337569
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (SP),"100%
",2881
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (HP),"100%
",22182
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (Q),"89%
",29073
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (SP),"100%
",5267
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (HP),"100%
",51138
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (Q),"100%
",78969
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (SP),"100%
",9080
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (HP),"99%
",141130
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (Q),"85%
",227045
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (SP),"100%
",23653
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (HP),"100%
",289871
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (Q),"96%
",365763
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (SP),"100%
",5832
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (HP),"100%
",66905
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (Q),"99%
",100973
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (SP),"99%
",5864
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (HP),"100%
",10006
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (Q),"93%
",9729
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (SP),"100%
",2738
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (HP),"100%
",19159
545504,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (Q),"98%
",18976
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2303
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3546
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2146
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2489
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3006
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",4075
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9843
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19391
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16847
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2863
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",4340
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2847
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5644
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",10062
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",5285
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",9120
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",11990
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",8242
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",24922
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46246
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",37137
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5801
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10428
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6236
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",6118
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (HP),"100%
",10026
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",9600
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",2765
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",9559
545506,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",9667
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2220
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3825
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2162
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2474
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3144
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",3961
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9892
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19355
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16602
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2762
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",3901
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2587
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5145
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",9240
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",4923
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",8758
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",11184
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",7847
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",25142
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",45763
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",36820
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5855
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10831
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6381
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",5998
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",10028
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",10640
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",5084
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",8258
545511,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",8304
545513,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",6337
545513,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",11265
545513,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",10810
545513,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",10268
545513,MacBook Pro（14 英寸，M5）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",17177
